Date,EWA,EWC,GDX,GDXJ,IVV,SMH,SOXX,SPY,XLE,XOP
2022-07-15,18.330659866333008,29.875347137451172,24.293848037719727,28.26978302001953,365.673583984375,104.75975036621094,119.23687744140625,365.0721130371094,30.139917373657227,105.3630142211914
2022-07-18,18.321958541870117,30.336524963378906,24.40777015686035,28.589744567871094,362.71710205078125,103.9842529296875,118.8559341430664,362.0577392578125,30.829818725585938,108.40608215332031
2022-07-19,18.756956100463867,31.138988494873047,24.702068328857422,29.257905960083008,372.4651184082031,108.73474884033203,124.09546661376953,371.84027099609375,31.77895736694336,112.66638946533203
2022-07-20,18.748252868652344,31.258892059326172,23.98056411743164,28.51445960998535,374.7699279785156,111.29534149169922,127.25917053222656,374.2101135253906,32.0865592956543,115.87295532226562
2022-07-21,18.922250747680664,31.32345962524414,24.436248779296875,29.3802433013916,378.5953369140625,113.1633529663086,129.3381805419922,378.0207824707031,31.524099349975586,112.60279846191406
2022-07-22,18.922250747680664,31.111312866210938,24.122966766357422,28.966175079345703,375.2232971191406,110.6027603149414,126.15186309814453,374.5133972167969,31.264841079711914,110.1501693725586
2022-07-25,19.157146453857422,31.53559684753418,23.344497680664062,28.71208381652832,375.61053466796875,109.91992950439453,125.35448455810547,374.9684143066406,32.41172790527344,116.18181610107422
2022-07-26,18.91355323791504,31.148212432861328,23.82866859436035,29.060279846191406,371.1521301269531,108.26165008544922,123.26578521728516,370.53216552734375,32.1173210144043,115.3642807006836
2022-07-27,19.444244384765625,31.867650985717773,24.236888885498047,30.123689651489258,380.74908447265625,113.32917022705078,128.90562438964844,380.153564453125,32.842369079589844,119.8970947265625
2022-07-28,19.5312442779541,32.153587341308594,24.683080673217773,31.149457931518555,385.5852355957031,114.7143325805664,130.4939422607422,384.9215393066406,33.02692413330078,120.45123291015625
2022-07-29,19.78354263305664,32.56864929199219,24.93940544128418,31.63881492614746,391.3188171386719,115.6702880859375,131.4979248046875,390.53326416015625,34.45943069458008,124.46625518798828
2022-08-01,19.77484130859375,32.24582290649414,24.882444381713867,31.52588653564453,390.0625915527344,115.9043960571289,132.00479125976562,389.3768005371094,33.74757385253906,121.78653717041016
2022-08-02,19.522544860839844,32.06134796142578,24.56915855407715,31.102401733398438,387.57830810546875,115.6654052734375,131.75299072265625,386.8079833984375,33.66848373413086,122.37698364257812
2022-08-03,19.618242263793945,32.255043029785156,24.246381759643555,30.565994262695312,393.6235656738281,118.43084716796875,135.4138641357422,392.8652038574219,32.70174789428711,119.29756164550781
2022-08-04,19.609542846679688,32.22737121582031,25.091299057006836,32.052886962890625,393.2457275390625,119.63553619384766,136.3920135498047,392.5997619628906,31.488948822021484,113.7382583618164
2022-08-05,19.470346450805664,32.06134796142578,24.948898315429688,31.751747131347656,392.5562744140625,118.8210220336914,135.3298797607422,391.9362487792969,32.1129264831543,117.23555755615234
2022-08-08,19.653043746948242,32.33805847167969,25.63243293762207,32.67399215698242,392.2162170410156,116.7676773071289,133.28317260742188,391.481201171875,32.279903411865234,117.68064880371094
2022-08-09,19.49644660949707,32.116695404052734,25.575468063354492,32.3257942199707,390.5726013183594,111.880615234375,127.1752700805664,389.9266052246094,32.84675979614258,119.07955169677734
2022-08-10,20.02713966369629,32.91913986206055,25.755844116210938,32.363441467285156,398.7525939941406,116.41163635253906,132.45350646972656,398.1166076660156,33.08405303955078,121.08706665039062
