Date,Open,High,Low,Close
2005-05-11,79.21053417520585,79.52892165196741,78.47892105859957,79.4205322265625
2005-05-12,79.47474188419486,79.6576426135941,78.54667663574219,78.54667663574219
2005-05-13,78.7837807761116,79.00055450907732,77.76765293377977,78.39087677001953
2005-05-16,78.37732537805701,79.14958212351942,78.35023318373679,79.12248992919922
2005-05-17,78.85828529084257,79.73215055483142,78.68893067609714,79.65086364746094
2005-05-18,79.99637720230604,80.66702548174963,79.94218763055186,80.47057342529297
2005-05-19,80.62635922110229,80.89055722902538,80.40958547657839,80.80926513671875
2005-05-20,80.84312716569936,80.8770001604704,80.43667706991369,80.69409942626953
2005-05-23,80.75502325972107,81.31728160790658,80.74147716972573,81.14115142822266
2005-05-24,80.91087173937457,81.17506455542679,80.74828756927067,80.9515151977539
2005-05-25,80.84990008003741,81.2021606079567,80.49764472041133,80.89054870605469
2005-05-26,81.14795118883757,81.43246567796433,81.03279130061374,81.32408142089844
2005-05-27,81.3308682912678,81.45957946777344,81.15474319196812,81.45957946777344
2005-05-31,81.34443079853384,81.40539599480327,80.88378592075328,80.93798065185547
2005-06-01,80.96507943708244,81.91346663536302,80.91766033558314,81.62895202636719
2005-06-02,81.44602275830303,81.8592432591953,81.35795505183542,81.8050537109375
2005-06-03,81.66280652158828,81.8931263428768,81.10732352921174,81.39183807373047
2005-06-06,81.25635904519363,81.42571369528224,80.98539573968688,81.31732940673828
2005-06-07,81.55441089264792,82.1369912024753,81.29699372925859,81.37828063964844
2005-06-08,81.58150336347232,81.68988762692821,81.06666389925232,81.229248046875
2005-06-09,81.11407078072413,81.68310487521256,80.91084837920754,81.61536407470703
2005-06-10,81.66957603947166,81.73054639447253,81.01925487312411,81.42570495605469
2005-06-13,81.24960367381526,82.02186060821523,81.16153593170114,81.68315124511719
2005-06-14,81.5950662639283,82.1031302012337,81.54764716984488,81.87281036376953
2005-06-15,82.07604212364298,82.13023168510433,81.44604260304641,82.02861785888672
2005-06-16,82.00827672175903,82.40118066707126,81.91343855127576,82.23860168457031
2005-06-17,82.66570917379327,82.91056441102825,82.44806065060108,82.54328155517578
2005-06-20,82.35289271864357,82.86980505050452,82.25767175281901,82.57054138183594
2005-06-21,82.63855255432402,82.74057649654273,82.31887995697693,82.61814880371094
2005-06-22,82.76093625150058,82.9377773113942,82.3460429124139,82.68611907958984
2005-06-23,82.51611638862659,82.70655829366493,81.50269042872809,81.5230941772461
2005-06-24,81.53669375004341,81.62511691119418,80.82933440660048,80.924560546875
2005-06-27,80.9177639622516,81.21703279751434,80.76812954462024,81.04019165039062
2005-06-28,81.21022245790626,81.78154815800801,81.18981870992441,81.7203369140625
2005-06-29,81.86995323810659,81.8903569815825,81.45505982359168,81.50267028808594
2005-06-30,81.76797511463447,81.83598936068678,80.90417810339153,81.06061553955078
2005-07-01,81.24423156240543,81.48228914004271,81.08099638018082,81.29864501953125
2005-07-05,81.10820365715784,82.06041840668672,81.06739615861399,81.95159149169922
2005-07-06,81.88358470800857,82.06042586636246,81.21703795515319,81.2646484375
2005-07-07,80.45523910949952,81.58428955078125,80.434835364951,81.58428955078125
2005-07-08,81.59793094194168,82.5161361694336,81.4278927446597,82.5161361694336
2005-07-11,82.5229041060752,83.04661924807485,82.50929815014433,82.93779754638672
2005-07-12,82.97183527662393,83.40713263595623,82.73378284404438,83.15547943115234
2005-07-13,83.16226073365209,83.33229889308792,82.9718188253484,83.27108764648438
2005-07-14,83.64518280893627,83.95805243377264,83.31190424385011,83.59757232666016
2005-07-15,83.51592224787106,83.68596036503283,83.22345647878677,83.5499267578125
2005-07-18,83.3186834614367,83.40710142068885,83.01261690397382,83.21665954589844
2005-07-19,83.46154048465036,83.73360261320667,83.25749778009825,83.6723861694336
2005-07-20,83.37991962436323,84.1552985007686,83.18267990161526,83.95805358886719
2005-07-21,84.0328659844726,84.07367348488675,83.29829984209877,83.46833801269531
2005-07-22,83.57716634449027,84.03967041260782,83.407128160464,84.02606964111328
2005-07-25,83.9376211331706,84.30489891066725,83.55673221082141,83.7879867553711
2005-07-26,83.81521788569226,84.01926057826007,83.62477077448118,83.89002990722656
2005-07-27,83.99884582219622,84.26410492018674,83.69277922886947,84.19609069824219
2005-07-28,84.31169200352909,84.77419584925127,84.09404344019813,84.7265853881836
2005-07-29,84.61777735940413,84.76740655466084,83.9988360764688,84.16207122802734
2005-08-01,84.22328825753866,84.36611966482144,83.96482697746814,84.10086059570312
2005-08-02,84.25050991990008,84.74701844432741,84.16208675508076,84.60418701171875
2005-08-03,84.50897120625424,84.84224456931602,84.4205532252,84.82864379882812
2005-08-04,84.49537788845466,84.54978616435835,84.04647458546218,84.14849853515625
2005-08-05,83.96481987687957,84.32530504285349,83.43430178350687,83.57713317871094
2005-08-08,83.76077630249377,83.937617394667,83.23705600352153,83.42070007324219
2005-08-09,83.69956728331562,84.06004728793053,83.57034183339731,83.92401885986328
2005-08-10,84.21649782059454,84.67900181316428,83.5363451955892,83.88322448730469
2005-08-11,83.8424133025007,84.35933075972368,83.66557735302277,84.21649932861328
2005-08-12,84.04644894964186,84.12806912233208,83.48872407580541,83.69956970214844
2005-08-15,83.80840878413316,84.25050903613362,83.54314967076346,84.21649932861328
2005-08-16,83.95805005627417,84.01245832793946,83.03983976970973,83.1214599609375
2005-08-17,83.10785675047781,83.57036077555081,82.99902983203565,83.11465454101562
2005-08-18,83.01258244685593,83.35945635089188,82.86974591090025,83.10780334472656
2005-08-19,83.40708523321422,83.536315847092,83.1146194996467,83.29826354980469
2005-08-22,83.37308072740225,83.81518081616491,82.89697094367673,83.29826354980469
2005-08-23,83.3187021091494,83.39351931801231,82.40049704210367,83.14186096191406
2005-08-24,82.93780331302466,83.47512444831493,82.35966949625583,82.40048217773438
2005-08-25,82.53651002093305,82.75415862703656,82.44128908008477,82.69974517822266
2005-08-26,82.62493405492256,82.63173184423283,82.08080993927689,82.13522338867188
2005-08-29,81.89721968533912,82.82902591129852,81.87681073782788,82.76781463623047
2005-08-30,82.46847163031302,82.50248132314039,81.88354019990616,82.33244323730469
2005-08-31,82.42768865755846,83.42751372980344,82.12161689856292,83.37310028076172
2005-09-01,83.33232392101151,83.76082353254264,82.39371486712005,83.31192016601562
2005-09-02,83.55675174400947,83.57715549317892,83.00582975982297,83.16226196289062
2005-09-06,83.42751831669888,84.20289184614138,83.4207153379066,84.13487243652344
2005-09-07,84.08729332536755,84.42736974368617,83.97166858853626,84.27774047851562
2005-09-08,84.10767487063062,84.33892426896192,83.8696173040332,83.99884796142578
2005-09-09,84.22328649884818,84.84222258414941,84.20288275382697,84.74700164794922
2005-09-12,84.64499481766899,84.79462923022781,84.52256713368023,84.57698059082031
2005-09-13,84.42734101055711,84.62458588875215,84.01244750627662,84.10767364501953
2005-09-14,84.1620776273439,84.28450529760964,83.67236694628092,83.80159759521484
2005-09-15,84.06005155864977,84.10086424046499,83.5907498255683,83.76078796386719
2005-09-16,84.21979968376392,84.5203371858917,83.92608890785536,84.35640716552734
2005-09-19,84.33591649133233,84.39056156848692,83.76898554114663,84.07635498046875
2005-09-20,84.15150592264776,84.43155808543149,83.24305610356934,83.36600494384766
2005-09-21,83.18839097017407,83.24303604407241,82.49851124312056,82.58731079101562
2005-09-22,82.61465417524086,83.09962284500725,82.26630344455376,82.88104248046875
2005-09-23,82.81272810998243,83.25671029888157,82.58049431928438,82.9493408203125
2005-09-26,83.34551285056658,83.4957842410903,82.70345128820512,83.04497528076172
2005-09-27,83.00397928302341,83.3250126327924,82.66245532986356,83.02447509765625
2005-09-28,83.28398572407487,83.41376642265611,82.78535873313567,83.10639190673828
2005-09-29,83.02446269950552,83.91925365556659,82.70342939767686,83.78264617919922
2005-09-30,83.75531176532051,84.04219055175781,83.15422644755803,84.04219055175781
2005-10-03,83.98758930925148,84.24714569747808,83.63923333752494,83.74169158935547
2005-10-04,83.87146505306147,84.03539511490587,82.75809868236911,82.79907989501953
2005-10-05,82.81960622106571,82.86058745139115,81.67208487074878,81.71306610107422
2005-10-06,81.8154882417656,82.14335357325194,80.71578054976467,81.41931915283203
2005-10-07,81.76083552108902,81.99990646670727,81.37149840760735,81.6993637084961
2005-10-10,81.74716865255299,81.76765925469452,80.8045644753508,81.00947570800781
2005-10-11,81.27585378257767,81.54907393648811,80.81821302124125,80.89334869384766
2005-10-12,80.86603749697097,81.37149146527716,80.19665349782743,80.25812530517578
2005-10-13,80.23078722934113,80.65427870584674,79.83461828789144,80.21029663085938
2005-10-14,80.68160832940761,81.15290776961749,80.29909801625902,81.05728149414062
2005-10-17,81.14606024775588,81.46708825530375,80.90698940909111,81.35780334472656
2005-10-18,81.24171531949297,81.25537398394563,80.46304116464889,80.47669982910156
2005-10-19,80.2580971711494,81.82910881729339,79.99854094570608,81.81544494628906
2005-10-20,81.6173529155039,81.83592793008461,80.12148227653321,80.37420654296875
2005-10-21,80.79772093017593,81.13241287663644,80.26494450606793,80.68843078613281
2005-10-24,80.90020773629898,82.02723278052125,80.87971712985753,81.93843841552734
2005-10-25,81.77449035644531,82.1296729494978,81.24171386124576,81.77449035644531
2005-10-26,81.63106483706432,82.33460341653013,81.41248969382016,81.53543853759766
2005-10-27,81.41930511608203,81.53542721608967,80.55183660244505,80.66795349121094
2005-10-28,80.89336221951727,81.93159272448372,80.66795516400919,81.82913970947266
2005-10-31,82.16383270715383,82.85371254690364,82.0545425415039,82.0545425415039
2005-11-01,82.36191494653472,82.58049006054871,82.11601729186377,82.3004379272461
2005-11-02,82.08185497503842,83.16107177734375,82.05453243699056,83.16107177734375
2005-11-03,83.43431107684003,83.78266700277173,83.16109084495717,83.51627349853516
2005-11-04,83.60505929768303,83.64604050177955,83.02446965760194,83.40697479248047
2005-11-07,83.58456365588351,83.75532561097837,83.22937587099105,83.48893737792969
2005-11-08,83.28402094731932,83.6187129201577,83.1883946693655,83.48893737792969
2005-11-09,83.38647006218909,83.98071826587113,83.23619872430694,83.59821319580078
2005-11-10,83.56408340012055,84.37008018666236,83.16108761247078,84.24713134765625
2005-11-11,84.25392927640185,84.58862117644503,83.62552666902768,84.53398132324219
2005-11-14,84.55450217466692,84.7116002771028,84.27445002761907,84.48619842529297
2005-11-15,84.39055083446479,84.75939203024015,83.91924622362633,84.17880249023438
2005-11-16,84.26759358339058,84.39054237340234,84.00120540690514,84.34955596923828
2005-11-17,84.47937587129314,85.1419332574283,84.1105293302104,85.13510131835938
2005-11-18,85.42195157451154,85.57222291617242,84.92332962580868,85.46976470947266
2005-11-21,85.48343350230023,86.00255129120916,85.36731662660412,85.90009307861328
2005-11-22,85.7634770511044,86.41920229044132,85.66785077940366,86.26893615722656
2005-11-23,86.23479398832774,87.02713202260661,86.20747144805173,86.76757049560547
2005-11-25,86.73338534827163,86.89731531087033,86.6172632973263,86.8358383178711
2005-11-28,86.91781379563486,86.9314724557416,86.09132676131593,86.22110748291016
2005-11-29,86.50800622810681,86.73341325623332,86.12549591064453,86.12549591064453
2005-11-30,86.17330416938636,86.41919655799106,85.57905076788671,85.66101837158203
2005-12-01,86.07765536073006,86.76753488867743,86.05033804290602,86.5353012084961
2005-12-02,86.59001584438207,86.80176432470526,86.40559512796543,86.64466094970703
2005-12-05,86.54216749154202,86.56266330613823,86.18698487383702,86.460205078125
2005-12-06,86.78123355131544,87.25253303570814,86.49434948674924,86.62413024902344
2005-12-07,86.58996703940565,86.6582759881827,85.84544744115429,86.11866760253906
2005-12-08,86.2142513777861,86.62407881221715,85.70879771569577,86.06398010253906
2005-12-09,86.17329659887831,86.59678281933172,85.94105768109792,86.28941345214844
2005-12-12,86.54898518162382,86.65144339276988,86.03669933713459,86.37139129638672
2005-12-13,86.35089680774081,87.22519710916455,86.26210247474151,86.95880889892578
2005-12-14,86.87688280854118,87.49162188215112,86.84272832167706,87.30036926269531
2005-12-15,87.32083766111535,87.43012782228924,86.87002877437736,87.04762268066406
2005-12-16,87.39919767686301,87.45413243420052,86.76746368408203,86.76746368408203
2005-12-19,87.02151852877707,87.11765171868944,86.30738251880942,86.32111358642578
2005-12-20,86.42410263589606,86.92536773501139,86.16317047737475,86.40350341796875
2005-12-21,86.67129357354305,87.04209516938377,86.38289407862182,86.54082489013672
2005-12-22,86.73310403749711,86.9940414428711,86.57517320264319,86.9940414428711
2005-12-23,87.05583769427993,87.11077243545836,86.80863659784228,87.04210662841797
2005-12-27,87.17943035362183,87.24123324157132,86.09449288841769,86.15629577636719
2005-12-28,86.34171125362072,86.51337840949893,86.17691225086008,86.34857940673828
2005-12-29,86.32796851722976,86.4927674977144,85.87476477231561,85.96403503417969
2005-12-30,85.69628121704243,85.87481135989394,85.39414522318914,85.49714660644531
2006-01-03,85.9640647187221,87.20693351202296,85.41472760892636,87.00093078613281
2006-01-04,87.1107898222941,87.54338920797183,87.00092031800789,87.41292572021484
2006-01-05,87.30990364631323,87.61203423365578,87.12450021155307,87.46783447265625
2006-01-06,87.90733251148508,88.29186531843726,87.45412864140579,88.19573211669922
2006-01-09,88.18200213261854,88.62146972604279,88.1545399920381,88.4223403930664
2006-01-10,88.16137659551862,88.56650853400312,88.07210632924105,88.5115737915039
2006-01-11,88.59396920300144,88.88236870395232,88.39482947856648,88.79309844970703
2006-01-12,88.63519852989056,88.77253017663179,88.19573097367883,88.44293212890625
2006-01-13,88.2849730454968,88.51156442745403,88.03089857860135,88.3604965209961
2006-01-17,88.03093082130995,88.1819987830989,87.76313043045381,88.12020111083984
2006-01-18,87.6051900000852,88.51158719424502,87.31679041659197,87.76998901367188
2006-01-19,87.98286523270603,88.42233278833403,87.76312621602554,88.10646057128906
2006-01-20,88.08586746160798,88.10646668613478,86.49966430664062,86.49966430664062
2006-01-23,86.66446260522164,87.08333096326348,86.60952784770573,86.80866241455078
2006-01-24,86.9528405767516,87.30991117284454,86.80864080332135,86.89791107177734
2006-01-25,87.23439720055657,87.33053040487343,86.41039157072622,86.97346496582031
2006-01-26,87.3785752303465,87.66697477142151,87.04210909909231,87.45410919189453
2006-01-27,87.66013529129405,88.34680404248188,87.51593024334181,88.26439666748047
2006-01-30,88.19573211669922,88.44979619034982,88.13393444652472,88.19573211669922
2006-01-31,88.11330512122196,88.26436254857656,87.54336378185407,87.55023193359375
2006-02-01,87.77000646133739,88.1888696127049,87.70134062859847,88.16140747070312
2006-02-02,87.9622808817548,87.9897430246165,87.06960931159536,87.13827514648438
2006-02-03,86.91850588266709,88.1613742755292,86.61637004573765,86.70563507080078
2006-02-06,86.82236385633435,87.06956492701552,86.6369604338911,86.9322280883789
2006-02-07,86.78118271792937,86.9734543419437,86.10825036991052,86.1631851196289
2006-02-08,86.41724610742739,87.96225576503942,86.24557894978892,86.94598388671875
2006-02-09,87.1519855767312,87.61892047780145,86.77432095485445,86.80178833007812
2006-02-10,86.81553986029662,87.29620594283651,86.1426021058734,86.9597396850586
2006-02-13,86.93225181380792,87.06272053640386,86.4859161344389,86.80178833007812
2006-02-14,86.83614325974594,87.91421315856387,86.66447604503692,87.7219467163086
2006-02-15,87.67384133365844,88.11331402872332,87.37170549294675,88.0309066772461
2006-02-16,88.12702087089187,88.72442951004844,88.0171514110782,88.69009399414062
2006-02-17,88.61458756608944,88.69012153344946,88.29185247625405,88.44978332519531
2006-02-21,88.65578029769684,88.85490957460536,88.09270703586765,88.23004913330078
2006-02-22,88.42234400693756,89.02660542400872,88.33993662636041,88.76567840576172
2006-02-23,88.76565395375006,89.01971798601868,88.08584825935795,88.63518524169922
2006-02-24,88.65576799006237,88.90983197512753,88.41542983065027,88.86177062988281
2006-02-27,88.85495500349226,89.29442269786455,88.77255808509007,88.89616394042969
2006-02-28,88.71758306743168,89.20512239486045,87.98285309693269,88.051513671875
2006-03-01,88.30560033479593,88.91673506784753,88.23692927267341,88.8343276977539
2006-03-02,88.5115814360623,88.86865205428117,88.31245214531874,88.82745361328125
2006-03-03,88.35363813822237,89.3149803629484,88.3399018339138,88.41543579101562
2006-03-06,88.6763843347685,88.70384646910864,87.7905811946248,88.01031494140625
2006-03-07,87.7974671167459,87.93479877170384,87.48160011924918,87.87300109863281
2006-03-08,87.68759602789838,88.19573466762988,87.33053058809612,88.05840301513672
2006-03-09,88.085837190415,88.3605004082055,87.46783447265625,87.46783447265625
2006-03-10,87.69444719574528,88.47038083587987,87.50904897690454,88.29871368408203
2006-03-13,88.47039440928216,88.69013342660753,88.25752878483136,88.46353149414062
2006-03-14,88.38113247424377,89.42486134821837,88.31246141354919,89.3905258178711
2006-03-15,89.36993473873976,89.85747416753793,89.16394249335126,89.78880310058594
2006-03-16,89.9604381954752,90.27631032193494,89.84370580548986,89.97417449951172
2006-03-17,90.09069393923035,90.24236262419726,89.88388256827393,90.04933166503906
2006-03-20,90.06313043787459,90.24237048144238,89.76669376742795,89.90457153320312
2006-03-21,89.87700227091305,90.30443707996973,89.24275604389427,89.33927154541016
2006-03-22,89.28410367278269,89.97350300456995,89.2427413959793,89.8838882446289
2006-03-23,89.80116724385715,89.89079253724184,89.38753389160604,89.69776153564453
2006-03-24,89.61497871913986,90.01483139665791,89.44262897121278,89.76664733886719
2006-03-27,89.64257135691676,89.8149211458087,89.4426502303365,89.63568115234375
2006-03-28,89.57363503267729,89.98727876979191,88.96697087614562,89.08416748046875
2006-03-29,89.2151767615346,89.96661956504647,89.13244168230592,89.6426010131836
2006-03-30,89.69775142579293,90.29752550462672,89.31168946611143,89.48403930664062
2006-03-31,89.63569487914647,89.78736355814961,89.18757904776527,89.50470733642578
2006-04-03,89.67015658509882,90.22166751476968,89.27030379750977,89.43575286865234
2006-04-04,89.43578518634789,90.12518461694822,89.18071076323392,90.00798797607422
2006-04-05,90.04245885568612,90.50435520572611,89.8838999341859,90.3182144165039
2006-04-06,90.2079145324351,90.456098734005,89.75290840965695,90.22169494628906
2006-04-07,90.35269207166421,90.58708536477558,89.17382487905057,89.30480194091797
2006-04-10,89.44266510009766,89.67705832730321,89.1117458764448,89.44266510009766
2006-04-11,89.51850395943639,89.66327192261903,88.41546086370866,88.684326171875
2006-04-12,88.77397337620185,89.0221576080758,88.66366693550205,88.84980773925781
2006-04-13,88.64986989594064,89.10487604294369,88.45683889770912,88.73260498046875
2006-04-17,88.81533201963887,89.14624080876779,88.25692015067109,88.69813537597656
2006-04-18,88.88425240277411,90.26995181709985,88.88425240277411,90.1044921875
2006-04-19,90.13901577196016,90.35962873750431,89.78742569245502,90.27689361572266
2006-04-20,90.31131465988716,90.90419852041506,90.03555912822735,90.40093994140625
2006-04-21,90.78700015990084,90.85593378179988,90.04933782172779,90.41471862792969
2006-04-24,90.23545376159622,90.35955107791055,89.88386398426522,90.2492446899414
2006-04-25,90.33888758123007,90.39404079240401,89.56676366359373,89.87699127197266
2006-04-26,89.96659580027554,90.40781086848186,89.828718063848,89.89765167236328
2006-04-27,89.5529684962078,90.74563690757198,89.33925638763935,90.33199310302734
2006-04-28,90.16653318858603,90.82836116985827,90.11139049959567,90.63533020019531
2006-05-01,90.63531386731594,90.86281686615003,89.84250899330986,89.89765167236328
2006-05-02,90.31824109636133,90.62847934317564,90.1321107715569,90.57332611083984
2006-05-03,90.41472130773587,90.53192845529632,89.93214386254333,90.23548126220703
2006-05-04,90.36644782653877,90.73871876364858,90.29061349424273,90.55947875976562
2006-05-05,91.03515819960519,91.55220755266687,90.89728047600128,91.35917663574219
2006-05-08,91.35231470334564,91.53156528760321,91.24890899658203,91.24890899658203
2006-05-09,91.29027620211252,91.53157022344003,91.21444183992968,91.42815399169922
2006-05-10,91.28335970624963,91.51775293298554,90.92486914104302,91.37987518310547
2006-05-11,91.3523555242374,91.379937404633,89.98045677760355,90.27689361572266
2006-05-12,89.87008520717117,90.11826935396044,89.06348935995544,89.09796142578125
2006-05-15,88.78771313029237,89.44265074738477,88.66362633088309,89.27719116210938
2006-05-16,89.45643725586817,89.62189685242481,88.93938785095033,89.14620971679688
2006-05-17,88.7050164067726,89.00146360840401,87.39515654103539,87.45030975341797
2006-05-18,87.79500140444591,88.07076218141566,86.94014772956912,87.00908660888672
2006-05-19,87.46410648378847,87.89153075883506,86.72644931330143,87.62266540527344
2006-05-22,87.057352303488,87.67091732695565,86.51962163210736,86.95394134521484
2006-05-23,87.6778006541448,87.98802822631244,86.29210662841797,86.29210662841797
2006-05-24,86.6437021714151,87.47787467338968,86.00945609284423,86.98150634765625
2006-05-25,87.49856688080243,88.0569839477539,87.16076266182176,88.0569839477539
2006-05-26,88.25000390243314,88.50508880615234,87.90530949925696,88.50508880615234
2006-05-30,88.22242126548356,88.243102401057,86.8987759917954,86.93324279785156
2006-05-31,87.29176174306069,87.90532684326172,87.00220997174408,87.90532684326172
2006-06-01,87.81569550952669,88.89116217254693,87.7398611531695,88.74638366699219
2006-06-02,89.10484491392623,89.22893171826767,88.46370871936858,88.9324951171875
2006-06-05,88.82909950514862,88.83598971081553,87.39514251188734,87.63643646240234
